chr1	x1	x2	chr2	y1	y2	color	o	e_bl	e_donut	e_h	e_v	fdr_bl	fdr_donut	fdr_h	fdr_v	num_collapsed	centroid1	centroid2	radius
12	24990000	25000000	12	25100000	25110000	255,255,0	158	85.7114	75.5213	86.6725	79.9451	7.22484206072e-06	4.45627222824e-12	1.21155508669e-05	1.22603586566e-05	3	24995000	25105000	10000.0
12	122900000	122910000	12	122950000	122960000	255,255,0	158	87.2943	102.897	101.076	104.109	7.22484206072e-06	0.0745043383148	0.0996305674384	0.0995377636575	2	122895000	122955000	10000.0
11	2330000	2340000	11	2450000	2460000	255,255,0	158	75.7417	78.145	89.9825	84.4159	5.20983439539e-12	8.34372441866e-06	1.21155508669e-05	1.22603586566e-05	9	2326111	2441666	18888.8888889
11	7910000	7920000	11	8000000	8010000	255,255,0	158	53.3817	51.009	65.6175	54.7057	5.32712044692e-20	3.7930440369e-20	8.00625688866e-12	9.94810713665e-20	5	7919000	8003000	12649.1106407
11	19580000	19590000	11	19920000	19930000	255,255,0	158	50.783	42.0777	53.0931	50.2634	5.32712044692e-20	1.29729595413e-29	1.07488126647e-19	9.94810713665e-20	5	19585000	19925000	10000.0
9	117150000	117160000	9	117370000	117380000	255,255,0	158	78.6129	96.9987	96.6598	94.0985	7.22484206072e-06	8.34372441866e-06	1.21155508669e-05	1.22603586566e-05	1	117155000	117375000	0
9	138850000	138860000	9	139010000	139020000	255,255,0	158	55.6737	53.502	59.7088	59.8758	5.32712044692e-20	3.7930440369e-20	1.07488126647e-19	9.94810713665e-20	5	138859000	139013000	12649.1106407
8	90860000	90870000	8	91000000	91010000	255,255,0	158	72.9165	64.7225	74.0432	75.2008	5.20983439539e-12	4.45627222824e-12	8.00625688866e-12	8.27039829256e-12	6	90860000	90995000	11180.3398875
7	25930000	25940000	7	26100000	26110000	255,255,0	158	57.7936	52.8042	68.1667	64.8815	5.32712044692e-20	3.7930440369e-20	8.00625688866e-12	8.27039829256e-12	7	25932142	26105000	12857.1428571
6	42040000	42050000	6	42120000	42130000	255,255,0	158	82.8096	88.2027	97.9662	93.8803	7.22484206072e-06	8.34372441866e-06	0.0996305674384	1.22603586566e-05	2	42040000	42130000	7071.06781187
5	157240000	157250000	5	157340000	157350000	255,255,0	158	58.6381	65.7322	83.3507	81.0262	5.32712044692e-20	4.45627222824e-12	1.21155508669e-05	1.22603586566e-05	4	157247500	157362500	17677.6695297
5	171520000	171530000	5	171710000	171720000	255,255,0	158	65.097	66.0791	72.5638	84.8469	5.20983439539e-12	4.45627222824e-12	8.00625688866e-12	1.22603586566e-05	5	171533000	171717000	16970.5627485
5	172410000	172420000	5	172570000	172580000	255,255,0	158	68.4191	67.9586	88.4673	69.395	5.20983439539e-12	4.45627222824e-12	1.21155508669e-05	8.27039829256e-12	2	172410000	172575000	5000.0
4	15880000	15890000	4	15950000	15960000	255,255,0	158	73.6966	74.7899	80.3321	79.0528	5.20983439539e-12	4.45627222824e-12	1.21155508669e-05	1.22603586566e-05	3	15888333	15951666	7453.559925
2	113500000	113510000	2	113700000	113710000	255,255,0	158	71.1036	57.5596	93.0682	56.8946	5.20983439539e-12	3.7930440369e-20	1.21155508669e-05	9.94810713665e-20	3	113501666	113708333	7453.559925
2	235190000	235200000	2	235390000	235400000	255,255,0	158	62.4942	61.8311	71.4431	75.1907	5.20983439539e-12	4.45627222824e-12	8.00625688866e-12	8.27039829256e-12	5	235205000	235399000	11661.9037897
1	109360000	109370000	1	109440000	109450000	255,255,0	158	66.5433	68.1367	75.1628	77.7363	5.20983439539e-12	4.45627222824e-12	8.00625688866e-12	1.22603586566e-05	5	109373000	109439000	12649.1106407
19	46580000	46590000	19	46690000	46700000	255,255,0	157	64.9391	79.2003	89.7378	89.2105	9.95552945864e-12	1.26571211508e-05	1.83791292885e-05	1.85436854389e-05	2	46585000	46690000	5000.0
15	77920000	77930000	15	78100000	78110000	255,255,0	157	82.1329	83.3054	92.0022	89.1964	1.0846222553e-05	1.26571211508e-05	1.83791292885e-05	1.85436854389e-05	1	77925000	78105000	0
12	68750000	68760000	12	69010000	69020000	255,255,0	157	70.458	77.8799	94.5997	79.4684	9.95552945864e-12	1.26571211508e-05	1.83791292885e-05	1.85436854389e-05	1	68755000	69015000	0
11	123940000	123950000	11	124060000	124070000	255,255,0	157	56.6945	57.761	62.2676	64.0783	1.26910678797e-19	9.1089467638e-20	1.51279311759e-11	1.5868860695e-11	6	123946666	124063333	11785.1130198
9	135380000	135390000	9	135670000	135680000	255,255,0	157	48.8561	61.1687	69.4057	68.7362	1.26910678797e-19	9.1089467638e-20	1.51279311759e-11	1.5868860695e-11	3	135388333	135678333	7453.55992499
9	135920000	135930000	9	136020000	136030000	255,255,0	157	71.4056	74.5256	83.3153	86.0682	9.95552945864e-12	8.54545919309e-12	1.83791292885e-05	1.85436854389e-05	4	135912500	136027500	12747.548784
7	106430000	106440000	7	106790000	106800000	255,255,0	157	39.7946	34.4849	45.051	42.4625	7.92315432662e-29	1.24406789997e-39	9.98278279094e-29	1.48108099249e-28	7	106435000	106787857	12857.1428571
4	36350000	36360000	4	36400000	36410000	255,255,0	157	98.6692	78.8511	86.7888	84.1386	0.0647796931838	1.26571211508e-05	1.83791292885e-05	1.85436854389e-05	1	36355000	36405000	0
3	39220000	39230000	3	39420000	39430000	255,255,0	157	69.4732	66.7224	73.8442	88.4343	9.95552945864e-12	8.54545919309e-12	1.51279311759e-11	1.85436854389e-05	3	39228333	39428333	7453.559925
3	128770000	128780000	3	128950000	128960000	255,255,0	157	67.0068	73.7051	75.542	91.2791	9.95552945864e-12	8.54545919309e-12	1.51279311759e-11	1.85436854389e-05	3	128771666	128961666	7453.559925
3	129370000	129380000	3	129540000	129550000	255,255,0	157	62.4906	65.2667	76.9366	75.0045	9.95552945864e-12	8.54545919309e-12	1.51279311759e-11	1.5868860695e-11	5	129369000	129545000	14000.0
2	64870000	64880000	2	64970000	64980000	255,255,0	157	81.9002	79.9598	94.9978	84.4962	1.0846222553e-05	1.26571211508e-05	1.83791292885e-05	1.85436854389e-05	2	64870000	64970000	7071.06781187
2	231070000	231080000	2	231460000	231470000	255,255,0	157	70.1337	75.3884	82.5527	93.6309	9.95552945864e-12	8.54545919309e-12	1.83791292885e-05	1.85436854389e-05	3	231078333	231471666	7453.55992499
1	23300000	23310000	1	23510000	23520000	255,255,0	157	51.3244	54.9706	64.5327	61.5089	1.26910678797e-19	9.1089467638e-20	1.51279311759e-11	1.5868860695e-11	6	23303333	23516666	11785.1130198
1	29200000	29210000	1	29520000	29530000	255,255,0	157	54.7878	46.0754	50.8091	62.0225	1.26910678797e-19	3.94501072204e-29	2.5955591947e-19	1.5868860695e-11	8	29213750	29526250	14252.1928137
1	155900000	155910000	1	156030000	156040000	255,255,0	157	76.5652	74.8704	85.7607	90.8951	9.95552945864e-12	8.54545919309e-12	1.83791292885e-05	1.85436854389e-05	2	155905000	156040000	5000.0
1	156650000	156660000	1	156850000	156860000	255,255,0	157	86.3465	77.8938	89.4513	90.3461	1.0846222553e-05	1.26571211508e-05	1.83791292885e-05	1.85436854389e-05	1	156655000	156855000	0
1	160160000	160170000	1	160340000	160350000	255,255,0	157	79.2961	79.2776	86.1716	93.5637	1.0846222553e-05	1.26571211508e-05	1.83791292885e-05	1.85436854389e-05	1	160165000	160345000	0
17	5490000	5500000	17	6310000	6320000	255,255,0	156	51.879	52.5938	69.6606	62.8572	2.96625368241e-19	2.14339809456e-19	2.85674208932e-11	3.01563494419e-11	10	5495000	6330000	18027.7563773
16	11190000	11200000	16	11340000	11350000	255,255,0	156	70.8116	78.1928	87.4185	91.1874	1.89083071304e-11	1.90715177522e-05	2.77209707931e-05	2.77263328939e-05	1	11195000	11345000	0
14	24480000	24490000	14	24550000	24560000	255,255,0	156	62.9118	81.0138	89.4745	96.7387	1.89083071304e-11	1.90715177522e-05	2.77209707931e-05	2.77263328939e-05	1	24485000	24555000	0
14	50790000	50800000	14	51000000	51010000	255,255,0	156	81.347	68.2044	80.6566	79.7071	1.62244216863e-05	1.62975451631e-11	2.77209707931e-05	2.77263328939e-05	7	50799285	50996428	15779.0871674
10	69450000	69460000	10	69530000	69540000	255,255,0	156	56.6133	60.9479	67.6461	81.6254	2.96625368241e-19	2.14339809456e-19	2.85674208932e-11	2.77263328939e-05	5	69443000	69541000	18973.665961
10	73890000	73900000	10	74090000	74100000	255,255,0	156	62.6168	56.4374	57.663	88.8687	1.89083071304e-11	2.14339809456e-19	5.9322108252e-19	2.77263328939e-05	3	73891666	74088333	13743.6854187
10	121500000	121510000	10	121610000	121620000	255,255,0	156	70.8618	75.0571	82.5058	96.0156	1.89083071304e-11	1.62975451631e-11	2.77209707931e-05	2.77263328939e-05	2	121510000	121615000	5000.0
9	125220000	125230000	9	125570000	125580000	255,255,0	156	58.7624	45.241	47.4523	57.4815	2.96625368241e-19	1.15500846406e-28	2.96571066269e-28	5.52978668163e-19	6	125233333	125570000	19002.9237517
6	161350000	161360000	6	161790000	161800000	255,255,0	156	42.1627	39.5774	43.8428	55.9963	2.27009784945e-28	1.15500846406e-28	2.96571066269e-28	5.52978668163e-19	9	161352777	161792777	17916.1283296
4	78300000	78310000	4	78520000	78530000	255,255,0	156	49.9396	52.4987	57.739	65.5523	2.96625368241e-19	2.14339809456e-19	5.9322108252e-19	3.01563494419e-11	5	78303000	78529000	16124.5154966
4	164510000	164520000	4	164580000	164590000	255,255,0	156	60.2728	75.3099	74.1819	93.9687	2.96625368241e-19	1.62975451631e-11	2.85674208932e-11	2.77263328939e-05	5	164511000	164593000	28635.6421266
3	49330000	49340000	3	49480000	49490000	255,255,0	156	85.8065	74.8417	72.5045	96.6552	1.62244216863e-05	1.62975451631e-11	2.85674208932e-11	2.77263328939e-05	1	49335000	49485000	0
2	197970000	197980000	2	198240000	198250000	255,255,0	156	70.6676	66.5667	80.1761	75.987	1.89083071304e-11	1.62975451631e-11	2.77209707931e-05	3.01563494419e-11	5	197975000	198245000	10000.0
1	55130000	55140000	1	55270000	55280000	255,255,0	156	63.9246	59.4468	65.3337	67.1533	1.89083071304e-11	2.14339809456e-19	2.85674208932e-11	3.01563494419e-11	3	55138333	55268333	13743.6854187
X	2560000	2570000	X	2730000	2740000	255,255,0	156	56.3904	43.8822	52.3881	54.29	2.96625368241e-19	1.15500846406e-28	5.9322108252e-19	5.52978668163e-19	3	2568333	2731666	7453.559925
X	109690000	109700000	X	110090000	110100000	255,255,0	156	46.2835	39.7608	49.3913	51.371	2.27009784945e-28	1.15500846406e-28	5.9322108252e-19	5.52978668163e-19	7	109695000	110092142	12857.1428571
19	15270000	15280000	19	15660000	15670000	255,255,0	155	63.1057	63.5994	67.1423	78.9112	3.51816777274e-11	3.06875933104e-11	5.341258029e-11	4.13115205537e-05	7	15285000	15672142	12857.1428571
17	79220000	79230000	17	79440000	79450000	255,255,0	155	71.4014	69.5207	78.5408	84.0739	3.51816777274e-11	3.06875933104e-11	4.13830621283e-05	4.13115205537e-05	5	79233000	79449000	12649.1106407
15	33580000	33590000	15	33990000	34000000	255,255,0	155	58.8631	53.8651	64.9618	61.7619	7.04102857107e-19	5.0219120732e-19	5.341258029e-11	5.61028197415e-11	4	33590000	33995000	15000.0
15	44870000	44880000	15	45070000	45080000	255,255,0	155	72.335	64.2339	87.2246	64.8347	3.51816777274e-11	3.06875933104e-11	4.13830621283e-05	5.61028197415e-11	2	44875000	45070000	5000.0
14	100860000	100870000	14	101110000	101120000	255,255,0	155	69.2691	56.8174	69.8448	75.6198	3.51816777274e-11	5.0219120732e-19	5.341258029e-11	5.61028197415e-11	7	100855000	101112142	12857.1428571
11	4200000	4210000	11	4510000	4520000	255,255,0	155	63.1384	63.0689	90.7829	62.2984	3.51816777274e-11	3.06875933104e-11	4.13830621283e-05	5.61028197415e-11	1	4205000	4515000	0
10	78930000	78940000	10	79000000	79010000	255,255,0	155	92.8058	87.4446	90.1177	86.7497	2.39586483386e-05	2.8545902431e-05	4.13830621283e-05	4.13115205537e-05	1	78935000	79005000	0
10	134200000	134210000	10	134260000	134270000	255,255,0	155	81.6306	78.4222	83.156	88.7557	2.39586483386e-05	2.8545902431e-05	4.13830621283e-05	4.13115205537e-05	1	134205000	134265000	0
9	135160000	135170000	9	135210000	135220000	255,255,0	155	93.8738	87.3897	88.2142	94.8079	2.39586483386e-05	2.8545902431e-05	4.13830621283e-05	4.13115205537e-05	1	135165000	135215000	0
7	105280000	105290000	7	105680000	105690000	255,255,0	155	85.766	61.4198	67.3026	77.1978	2.39586483386e-05	3.06875933104e-11	5.341258029e-11	4.13115205537e-05	1	105285000	105685000	0
3	46520000	46530000	3	46670000	46680000	255,255,0	155	53.219	60.6818	73.0838	64.8629	7.04102857107e-19	5.0219120732e-19	5.341258029e-11	5.61028197415e-11	3	46531666	46671666	7453.559925
3	72710000	72720000	3	72870000	72880000	255,255,0	155	66.0536	62.7489	73.143	70.6462	3.51816777274e-11	3.06875933104e-11	5.341258029e-11	5.61028197415e-11	6	72720000	72870000	15811.3883008
3	132070000	132080000	3	132120000	132130000	255,255,0	155	66.4614	65.4858	63.4858	77.3088	3.51816777274e-11	3.06875933104e-11	5.341258029e-11	4.13115205537e-05	2	132070000	132125000	5000.0
3	183610000	183620000	3	183730000	183740000	255,255,0	155	68.188	64.466	73.5904	66.6983	3.51816777274e-11	3.06875933104e-11	5.341258029e-11	5.61028197415e-11	3	183611666	183731666	7453.55992499
2	46880000	46890000	2	47000000	47010000	255,255,0	155	62.7731	60.7098	65.3625	65.2527	3.51816777274e-11	5.0219120732e-19	5.341258029e-11	5.61028197415e-11	2	46890000	47005000	5000.0
1	40610000	40620000	1	40870000	40880000	255,255,0	155	58.8305	69.6224	90.0651	82.9306	7.04102857107e-19	3.06875933104e-11	4.13830621283e-05	4.13115205537e-05	4	40607500	40885000	20155.6443707
1	244760000	244770000	1	244960000	244970000	255,255,0	155	53.7974	44.3818	50.8929	53.8192	7.04102857107e-19	3.44840479815e-28	1.38549412036e-18	1.29552174399e-18	8	244766250	244960000	17365.5549868
1	246860000	246870000	1	246910000	246920000	255,255,0	155	83.9869	88.9667	88.2407	95.8833	2.39586483386e-05	2.8545902431e-05	4.13830621283e-05	4.13115205537e-05	2	246855000	246915000	10000.0
22	17650000	17660000	22	17980000	17990000	255,255,0	154	66.2973	62.9567	69.8659	81.7299	6.52282473714e-11	5.68497729811e-11	9.93961578625e-11	6.07739899951e-05	4	17660000	17985000	11180.3398875
20	9390000	9400000	20	9580000	9590000	255,255,0	154	52.0809	47.4774	55.0372	60.2066	1.64029278879e-18	9.94297498701e-28	3.11935343227e-18	2.91628585704e-18	7	9392142	9589285	17261.494248
20	42160000	42170000	20	42320000	42330000	255,255,0	154	67.1944	64.2603	71.1042	74.1686	6.52282473714e-11	5.68497729811e-11	9.93961578625e-11	1.04450514529e-10	3	42168333	42328333	7453.559925
17	41650000	41660000	17	41830000	41840000	255,255,0	154	57.0723	64.7508	78.5839	73.6208	1.64029278879e-18	5.68497729811e-11	6.12715610888e-05	1.04450514529e-10	5	41647000	41839000	12649.1106407
17	42470000	42480000	17	42590000	42600000	255,255,0	154	90.9474	79.1821	81.1911	82.2733	3.53032730467e-05	4.23261707233e-05	6.12715610888e-05	6.07739899951e-05	2	42480000	42590000	7071.06781187
16	55500000	55510000	16	55740000	55750000	255,255,0	154	52.4094	47.743	62.7405	51.7899	1.64029278879e-18	9.94297498701e-28	9.93961578625e-11	2.91628585704e-18	7	55502142	55733571	15452.3626091
12	56130000	56140000	12	56420000	56430000	255,255,0	154	70.0348	62.8672	86.4454	64.184	6.52282473714e-11	5.68497729811e-11	6.12715610888e-05	1.04450514529e-10	3	56135000	56421666	12018.5042515
11	14320000	14330000	11	14470000	14480000	255,255,0	154	48.79	57.692	80.0387	59.2337	1.85872286696e-27	1.18058142308e-18	6.12715610888e-05	2.91628585704e-18	5	14317000	14475000	12806.2484749
11	121110000	121120000	11	121460000	121470000	255,255,0	154	78.2353	66.8472	67.0959	90.0289	3.53032730467e-05	5.68497729811e-11	9.93961578625e-11	6.07739899951e-05	1	121115000	121465000	0
10	16870000	16880000	10	17290000	17300000	255,255,0	154	45.5469	45.6744	56.762	57.5001	1.85872286696e-27	9.94297498701e-28	3.11935343227e-18	2.91628585704e-18	8	16881250	17297500	16441.1830475
10	134270000	134280000	10	134450000	134460000	255,255,0	154	45.408	43.5195	51.7736	55.5118	1.85872286696e-27	9.94297498701e-28	3.11935343227e-18	2.91628585704e-18	7	134272142	134455000	12857.1428571
8	6420000	6430000	8	6630000	6640000	255,255,0	154	66.198	77.116	77.941	95.5014	6.52282473714e-11	5.68497729811e-11	6.12715610888e-05	6.07739899951e-05	3	6428333	6631666	7453.559925
8	42690000	42700000	8	42750000	42760000	255,255,0	154	89.5103	83.9672	86.3775	89.69	3.53032730467e-05	4.23261707233e-05	6.12715610888e-05	6.07739899951e-05	1	42695000	42755000	0
8	61570000	61580000	8	61930000	61940000	255,255,0	154	54.0029	60.9451	70.7756	74.4085	1.64029278879e-18	1.18058142308e-18	9.93961578625e-11	1.04450514529e-10	2	61580000	61935000	5000.0
8	90730000	90740000	8	90840000	90850000	255,255,0	154	95.229	81.9937	93.1861	95.6055	3.53032730467e-05	4.23261707233e-05	6.12715610888e-05	6.07739899951e-05	3	90735000	90855000	10000.0
8	135610000	135620000	8	135690000	135700000	255,255,0	154	93.2176	84.8237	85.8796	92.8328	3.53032730467e-05	4.23261707233e-05	6.12715610888e-05	6.07739899951e-05	1	135615000	135695000	0
7	92250000	92260000	7	92450000	92460000	255,255,0	154	57.7319	59.2606	74.5004	67.6185	1.64029278879e-18	1.18058142308e-18	9.93961578625e-11	1.04450514529e-10	7	92257857	92456428	15452.3626091
6	31100000	31110000	6	31330000	31340000	255,255,0	154	53.0931	56.1026	65.4767	70.8474	1.64029278879e-18	1.18058142308e-18	9.93961578625e-11	1.04450514529e-10	4	31102500	31342500	12747.548784
5	153440000	153450000	5	153790000	153800000	255,255,0	154	65.3352	67.5961	85.8502	86.3898	6.52282473714e-11	5.68497729811e-11	6.12715610888e-05	6.07739899951e-05	6	153450000	153785000	11180.3398875
3	44570000	44580000	3	44950000	44960000	255,255,0	154	44.8987	39.3005	54.6247	41.9791	1.85872286696e-27	9.94297498701e-28	3.11935343227e-18	3.9469522215e-27	4	44570000	44955000	11180.3398875
2	225220000	225230000	2	225510000	225520000	255,255,0	154	53.8476	49.9799	60.1418	55.7642	1.64029278879e-18	1.18058142308e-18	3.11935343227e-18	2.91628585704e-18	5	225225000	225515000	10000.0
1	25930000	25940000	1	26120000	26130000	255,255,0	154	66.1875	65.6044	62.9785	84.2246	6.52282473714e-11	5.68497729811e-11	9.93961578625e-11	6.07739899951e-05	2	25935000	26130000	5000.0
1	29200000	29210000	1	29360000	29370000	255,255,0	154	69.2405	62.1172	64.9543	72.1962	6.52282473714e-11	5.68497729811e-11	9.93961578625e-11	1.04450514529e-10	7	29215000	29357857	12857.1428571
1	160960000	160970000	1	161100000	161110000	255,255,0	154	95.5771	75.7508	84.4219	83.5402	3.53032730467e-05	5.68497729811e-11	6.12715610888e-05	6.07739899951e-05	1	160965000	161105000	0
20	1480000	1490000	20	1710000	1720000	255,255,0	153	81.7771	78.4623	91.1471	85.7934	5.16648943194e-05	6.22449992621e-05	9.02021884399e-05	8.86178149621e-05	5	1505000	1717000	20591.260282
20	55660000	55670000	20	55910000	55920000	255,255,0	153	44.0647	35.1238	43.4393	45.2071	5.1143821187e-27	2.42999964605e-37	7.28896618164e-27	1.1030197459e-26	7	55662142	55912142	17379.3215151
18	740000	750000	18	830000	840000	255,255,0	153	55.9181	51.5937	60.4212	62.6435	3.81338903029e-18	2.76609089317e-18	7.12294916921e-18	1.91182811834e-10	5	737000	831000	12649.1106407
16	75230000	75240000	16	75420000	75430000	255,255,0	153	74.8324	65.3536	69.2495	96.748	1.19856559952e-10	1.05049427063e-10	1.82593034181e-10	8.86178149621e-05	12	75254166	75429166	25193.6940964
16	88510000	88520000	16	88590000	88600000	255,255,0	153	57.4109	61.7374	78.1905	68.5928	3.81338903029e-18	1.05049427063e-10	9.02021884399e-05	1.91182811834e-10	6	88516666	88606666	28382.3106099
15	80280000	80290000	15	80460000	80470000	255,255,0	153	86.4664	71.3621	72.625	88.9369	5.16648943194e-05	1.05049427063e-10	1.82593034181e-10	8.86178149621e-05	1	80285000	80465000	0
14	61920000	61930000	14	62300000	62310000	255,255,0	153	58.284	45.9414	60.4262	52.0712	3.81338903029e-18	2.83871846972e-27	7.12294916921e-18	6.74679232508e-18	7	61933571	62302142	15452.3626091
14	81450000	81460000	14	81630000	81640000	255,255,0	153	58.8582	68.3176	77.9091	77.8638	3.81338903029e-18	1.05049427063e-10	9.02021884399e-05	8.86178149621e-05	4	81457500	81630000	16770.5098312
13	28400000	28410000	13	28550000	28560000	255,255,0	153	65.2736	52.4836	56.9289	65.1578	1.19856559952e-10	2.76609089317e-18	7.12294916921e-18	1.91182811834e-10	6	28411666	28550000	16414.763003
